URLSimilarityIndex,HasSocialNet,NoOfJS,NoOfImage,HasDescription,IsHTTPS,label
68.0,0,0,0,0,1,0
68.14814815,0,0,0,0,0,0
68.14814815,0,0,0,0,0,0
68.14814815,0,0,0,0,0,0
68.14814815,0,0,0,0,0,0
68.14814815,0,0,0,0,0,0
68.14814815,0,0,0,0,0,0
68.14814815,0,0,0,0,0,0
68.14814815,0,0,0,0,0,0
68.14814815,0,0,0,0,0,0
68.64197531,0,0,0,0,0,0
68.64197531,0,0,0,0,0,0
68.64197531,0,0,0,0,0,0
68.64197531,0,0,0,0,0,0
68.72727273,0,4,2,0,1,0
68.89264582,0,0,0,0,0,0
69.13580247,0,0,0,0,0,0
69.13580247,0,0,0,0,0,0
69.45454545,0,0,0,0,0,0
69.62962963,0,0,0,0,0,0
69.62962963,0,0,0,0,0,0
69.62962963,0,0,0,0,0,0
69.62962963,0,0,0,0,0,0
70.12345679,0,0,0,0,0,0
70.12345679,0,0,0,0,0,0
70.12345679,0,0,0,0,0,0
70.18181818,0,0,0,0,0,0
70.18181818,0,0,0,0,1,0
70.61728395,0,0,0,0,0,0
70.61728395,0,0,0,0,0,0
70.61728395,0,0,0,0,0,0
70.61728395,0,0,0,0,0,0
70.61728395,0,0,0,0,0,0
70.61728395,0,0,0,0,0,0
70.61728395,0,0,0,0,0,0
70.90909091,0,1,0,0,1,0
71.11111111,0,0,0,0,0,0
71.27272727,0,1,0,0,1,0
71.63636364,0,1,0,0,1,0
72.17630854,0,0,0,0,0,0
72.17630854,0,1,0,0,1,0
72.22222222,0,1,0,0,0,0
72.72727273,0,0,0,0,0,0
72.72727273,0,0,0,0,0,0
73.09090909,0,0,0,0,0,0
73.09090909,0,0,0,0,0,0
73.61111111,0,0,0,0,0,0
73.61111111,0,0,0,0,0,0
73.61111111,0,1,0,0,0,0
73.61111111,0,0,0,0,0,0
73.61111111,0,0,0,0,0,0
73.61111111,0,0,0,0,0,0
73.81818182,0,0,0,0,1,0
74.03846154,0,0,0,0,0,0
74.1046832,0,0,0,0,0,0
75.0,0,0,0,0,0,0
75.0,0,1,0,0,0,0
75.0,0,0,0,0,0,0
75.30864198,0,3,0,0,0,0
75.53418803,0,0,0,0,0,0
75.69444444,0,0,0,0,0,0
75.69444444,0,2,0,0,0,0
76.17521368,0,0,0,0,0,0
76.2962963,0,0,0,0,0,0
76.2962963,0,0,0,0,0,0
76.2962963,0,0,0,0,0,0
76.2962963,0,2,0,1,0,0
76.2962963,0,4,0,1,0,0
76.38888889,0,1,0,0,0,0
76.38888889,0,0,0,0,0,0
76.38888889,0,0,0,0,0,0
76.79012346,0,0,0,0,0,0
76.79012346,0,0,0,0,0,0
76.79012346,0,0,0,0,0,0
76.79012346,0,2,0,1,0,0
76.79012346,0,6,3,1,0,0
77.08333333,0,0,0,0,0,0
77.08333333,0,0,0,0,0,0
77.28395062,0,0,0,0,0,0
77.28395062,0,4,0,0,0,0
77.28395062,0,0,0,0,0,0
77.28395062,0,0,0,0,0,0
77.28395062,0,0,1,1,0,0
77.28395062,0,4,0,0,0,0
77.28395062,0,0,0,0,0,0
77.28395062,0,0,0,0,0,0
77.28395062,0,2,2,0,0,0
77.28395062,0,0,0,0,0,0
77.28395062,0,0,0,0,0,0
77.43026205,0,0,0,0,0,0
77.59932375,0,14,7,0,0,0
77.77777778,0,0,0,0,0,0
77.77777778,0,0,0,0,0,0
77.77777778,0,1,0,0,0,0
77.77777778,0,0,0,0,0,0
77.81818182,0,1,0,0,1,0
78.27160494,0,0,0,0,0,0
78.27160494,0,0,0,0,0,0
78.27160494,0,5,0,1,0,0
78.27160494,0,2,0,1,0,0
78.7654321,0,0,0,0,0,0
79.16666667,0,0,0,0,0,0
79.16666667,0,0,0,0,0,0
79.25925926,0,0,0,0,0,0
79.25925926,0,0,0,0,0,0
79.25925926,0,0,0,0,0,0
79.25925926,0,0,0,0,0,0
79.25925926,0,0,0,0,0,0
79.25925926,0,0,0,0,0,0
79.25925926,0,0,0,0,0,0
79.27272727,0,1,0,0,1,0
79.63636364,0,1,0,0,1,0
79.63636364,0,1,0,0,1,0
79.75308642,0,0,0,0,0,0
79.75308642,0,0,0,0,0,0
79.75308642,0,1,0,0,0,0
79.75308642,0,0,0,0,0,0
79.75308642,0,0,0,0,0,0
79.75308642,0,0,0,0,0,0
79.75308642,0,0,0,0,0,0
79.75308642,0,0,0,0,0,0
80.0,0,1,0,0,1,0
80.24691358,0,0,0,0,0,0
80.24691358,0,0,0,0,0,0
80.24691358,0,0,0,0,0,0
80.24691358,0,0,0,0,0,0
80.24691358,0,0,0,0,0,0
80.24691358,0,0,0,0,0,0
80.24691358,0,0,0,0,0,0
80.24691358,0,0,0,0,0,0
80.24691358,0,0,0,0,0,0
80.72727273,0,1,0,0,1,0
80.72727273,0,1,0,0,1,0
81.2345679,0,0,0,0,0,0
81.2345679,0,0,0,0,0,0
81.2345679,0,0,0,0,0,0
81.2345679,0,0,0,0,0,0
81.2345679,0,0,0,0,0,0
81.2345679,0,0,0,0,0,0
81.2345679,0,0,0,0,0,0
81.2345679,0,0,0,0,0,0
81.2345679,0,0,0,0,0,0
81.81818182,0,0,0,0,0,0
81.81818182,0,0,0,0,1,0
82.09366391,0,0,0,0,0,0
82.18181818,0,0,0,0,0,0
82.36914601,0,0,0,0,0,0
82.90909091,0,0,0,0,0,0
82.90909091,0,0,0,0,0,0
83.09382925,0,9,1,1,0,0
83.54700855,0,0,0,0,0,0
83.77007608,0,0,0,0,0,0
85.12256974,0,0,0,0,0,0
85.76388889,0,0,0,0,0,0
85.76388889,0,1,1,0,0,0
86.45833333,0,0,0,0,0,0
86.45833333,0,1,0,0,0,0
86.45833333,0,0,0,0,0,0
87.15277778,0,0,0,0,0,0
87.15277778,0,0,0,0,0,0
87.15277778,0,0,0,0,0,0
87.15277778,0,0,0,0,0,0
87.15277778,0,0,0,0,0,0
87.40740741,0,4,0,0,0,0
87.40740741,0,4,0,0,0,0
87.40740741,0,0,0,0,0,0
87.84722222,0,0,0,0,0,0
87.90123457,0,0,0,0,0,0
87.90123457,0,0,0,0,0,0
87.90123457,0,0,0,0,0,0
88.39506173,0,0,0,0,0,0
88.39506173,0,1,14,0,0,0
88.39506173,0,0,0,0,0,0
88.39506173,0,0,0,0,0,0
88.39506173,0,0,0,0,0,0
88.88888889,0,0,0,0,0,0
88.88888889,0,0,0,0,0,0
88.88888889,0,4,0,0,0,0
88.88888889,0,2,0,1,0,0
89.23611111,0,0,0,0,0,0
89.38271605,0,1,0,0,0,0
89.45454545,0,0,0,0,1,0
90.08264463,0,0,0,0,0,0
90.37037037,0,0,0,0,0,0
90.37037037,0,0,0,0,0,0
90.86419753,0,0,0,0,0,0
90.86419753,0,0,0,0,0,0
91.184573,0,0,0,0,1,0
91.184573,0,1,0,0,1,0
100.0,1,29,24,1,1,1
100.0,0,24,395,1,1,1
100.0,0,0,0,0,0,0
100.0,1,10,25,0,1,1
100.0,1,10,6,0,1,1
100.0,1,21,46,1,1,1
100.0,1,59,12,0,1,1
100.0,1,9,72,1,1,1
100.0,1,17,80,0,1,1
100.0,1,27,16,1,1,1
100.0,1,7,66,1,1,1
100.0,0,5,91,0,1,1
100.0,1,17,25,0,1,1
100.0,1,5,14,0,1,1
100.0,1,10,164,1,1,1
100.0,1,9,93,0,1,1
100.0,1,14,51,1,1,1
100.0,0,3,10,1,1,1
100.0,1,19,70,0,1,1
100.0,0,0,0,0,0,0
100.0,0,15,14,0,1,1
100.0,1,26,21,1,1,1
100.0,1,3,96,1,1,1
100.0,0,8,3,0,1,1
100.0,1,14,52,1,1,1
100.0,0,13,24,1,1,1
100.0,1,5,0,1,1,1
100.0,1,11,12,1,1,1
100.0,1,4,77,1,1,1
100.0,0,5,7,1,1,1
100.0,1,3,14,0,1,1
100.0,1,8,35,1,1,1
100.0,0,12,4,0,1,1
100.0,1,38,78,0,1,1
100.0,1,16,35,1,1,1
100.0,1,14,46,0,1,1
100.0,0,3,42,0,1,1
100.0,1,24,9,1,1,1
100.0,0,4,19,1,1,1
100.0,1,5,112,1,1,1
100.0,1,58,39,1,1,1
100.0,1,17,68,1,1,1
100.0,1,19,44,1,1,1
100.0,1,7,13,0,1,1
100.0,1,12,30,1,1,1
100.0,1,12,542,1,1,1
100.0,0,12,8,1,1,1
100.0,1,33,22,1,1,1
100.0,1,30,65,1,1,1
100.0,1,40,237,0,1,1
100.0,1,30,81,1,1,1
100.0,1,25,25,1,1,1
100.0,1,106,31,1,1,1
100.0,1,40,18,0,1,1
100.0,1,15,303,1,1,1
100.0,1,13,45,1,1,1
100.0,1,7,48,1,1,1
100.0,1,12,18,1,1,1
100.0,1,1,1,0,1,1
100.0,1,4,11,1,1,1
100.0,1,7,10,1,1,1
100.0,1,8,15,1,1,1
100.0,1,37,47,1,1,1
100.0,1,18,16,1,1,1
100.0,1,14,18,0,1,1
100.0,1,12,5,1,1,1
100.0,1,13,9,0,1,1
100.0,1,16,85,1,1,1
100.0,1,25,9,1,1,1
100.0,1,10,18,0,1,1
100.0,1,15,25,1,1,1
100.0,0,7,36,1,1,1
100.0,1,26,19,1,1,1
100.0,1,14,25,0,1,1
100.0,0,18,10,1,1,1
100.0,0,4,4,1,1,1
100.0,1,6,48,1,1,1
100.0,1,11,19,0,1,1
100.0,1,60,15,0,1,1
100.0,1,30,19,1,1,1
100.0,1,5,17,1,1,1
100.0,0,8,6,1,1,1
100.0,1,11,11,0,1,1
100.0,1,6,5,1,1,1
100.0,1,11,7,1,1,1
100.0,1,7,104,0,1,1
100.0,1,6,6,1,1,1
100.0,1,23,49,1,1,1
100.0,1,16,26,1,1,1
100.0,1,46,54,0,1,1
100.0,1,3,5,0,1,1
100.0,0,12,24,1,1,1
100.0,1,11,157,1,1,1
100.0,0,16,11,1,1,1
100.0,0,5,27,1,1,1
100.0,0,21,11,1,1,1
100.0,1,43,138,1,1,1
100.0,1,7,72,1,1,1
100.0,1,31,43,1,1,1
100.0,1,4,396,0,1,1
100.0,0,12,3,1,1,1
100.0,1,28,65,1,1,1
100.0,0,6,49,1,1,1
100.0,1,10,83,1,1,1
100.0,1,2,90,1,1,1
100.0,1,56,43,1,1,1
100.0,1,10,43,0,1,1
100.0,1,33,35,0,1,1
100.0,1,11,8,1,1,1
100.0,1,6,9,1,1,1
100.0,1,17,27,1,1,1
100.0,1,5,112,1,1,1
100.0,1,11,86,1,1,1
100.0,1,11,12,1,1,1
100.0,1,8,19,1,1,1
100.0,1,20,13,0,1,1
100.0,1,5,8,1,1,1
100.0,0,7,16,0,1,1
100.0,1,17,32,1,1,1
100.0,1,4,69,1,1,1
100.0,1,5,15,0,1,1
100.0,1,9,59,1,1,1
100.0,1,19,81,1,1,1
100.0,1,4,50,1,1,1
100.0,1,10,458,1,1,1
100.0,1,10,28,0,1,1
100.0,1,5,54,1,1,1
100.0,1,7,31,1,1,1
100.0,1,10,16,1,1,1
100.0,0,14,4,1,1,1
100.0,1,25,6,1,1,1
100.0,1,7,115,1,1,1
100.0,1,6,3,0,1,1
100.0,1,10,10,1,1,1
100.0,1,8,14,1,1,1
100.0,1,17,9,0,1,1
100.0,1,15,28,1,1,1
100.0,1,10,21,1,1,1
100.0,1,15,51,1,1,1
100.0,1,42,45,0,1,1
100.0,1,81,53,1,1,1
100.0,1,3,43,1,1,1
100.0,1,14,17,0,1,1
100.0,1,22,34,1,1,1
100.0,1,14,36,0,1,1
100.0,1,9,20,1,1,1
100.0,0,12,28,1,1,1
100.0,1,26,18,0,1,1
100.0,1,11,32,1,1,1
100.0,1,36,36,1,1,1
100.0,1,14,49,1,1,1
100.0,1,6,114,1,1,1
100.0,1,29,25,0,1,1
100.0,1,3,35,0,1,1
100.0,1,12,11,1,1,1
100.0,1,14,25,0,1,1
100.0,1,20,15,1,1,1
100.0,1,5,4,1,1,1
100.0,1,12,15,1,1,1
100.0,1,8,96,1,1,1
100.0,1,27,39,1,1,1
100.0,1,24,46,1,1,1
100.0,1,29,32,0,1,1
100.0,0,6,12,0,1,1
100.0,1,37,55,1,1,1
100.0,1,13,22,1,1,1
100.0,1,10,98,1,1,1
100.0,1,18,15,1,1,1
100.0,0,8,144,1,1,1
100.0,1,14,65,1,1,1
100.0,0,32,79,1,1,1
100.0,0,19,53,1,1,1
100.0,1,17,22,0,1,1
100.0,1,4,44,0,1,1
100.0,0,10,4,0,1,1
100.0,1,17,200,1,1,1
100.0,0,13,35,1,1,1
100.0,0,0,4,1,1,1
100.0,1,10,26,1,1,1
100.0,0,0,0,0,0,0
100.0,0,1,2,0,1,1
100.0,1,97,21,1,1,1
100.0,1,5,25,1,1,1
100.0,0,1,0,1,1,1
100.0,1,65,29,0,1,1
100.0,0,1,6,1,1,1
100.0,0,7,3,1,1,1
100.0,1,26,86,1,1,1
100.0,1,32,30,1,1,1
100.0,0,4,15,0,1,1
100.0,1,15,27,1,1,1
100.0,0,9,16,1,1,1
100.0,1,28,14,1,1,1
100.0,0,3,380,0,1,1
100.0,1,4,26,0,1,1
100.0,0,0,0,0,0,0
100.0,1,15,15,1,1,1
100.0,0,13,7,0,1,1
100.0,1,33,13,1,1,1
100.0,1,13,33,1,1,1
100.0,1,44,49,1,1,1
100.0,1,12,22,0,1,1
100.0,1,9,24,1,1,1
100.0,1,6,77,0,1,1
100.0,1,12,28,1,1,1
100.0,1,15,24,1,1,1
100.0,1,13,32,0,1,1
100.0,0,0,0,0,0,0
100.0,1,9,146,1,1,1
100.0,1,15,109,1,1,1
100.0,0,4,176,0,1,1
100.0,0,5,9,1,1,1
100.0,1,14,227,1,1,1
100.0,1,16,35,1,1,1
100.0,1,39,45,1,1,1
100.0,1,31,24,1,1,1
100.0,1,38,5,0,1,1
100.0,1,5,18,1,1,1
100.0,1,3,47,1,1,1
100.0,1,33,82,1,1,1
100.0,1,3,2,0,1,1
100.0,1,11,33,1,1,1
100.0,0,1,1,0,1,1
100.0,1,12,13,1,1,1
100.0,1,47,16,0,1,1
100.0,1,15,1,1,1,1
100.0,1,6,94,1,1,1
100.0,1,12,17,1,1,1
100.0,1,28,15,1,1,1
100.0,0,7,0,1,1,1
100.0,1,9,13,0,1,1
100.0,1,7,7,1,1,1
100.0,1,3,26,0,1,1
100.0,0,8,6,0,1,1
100.0,1,22,12,0,1,1
100.0,1,37,46,1,1,1
100.0,1,6,262,1,1,1
100.0,1,9,45,0,1,1
100.0,1,25,27,1,1,1
100.0,1,8,115,1,1,1
100.0,1,4,22,1,1,1
100.0,1,11,27,1,1,1
100.0,1,8,124,0,1,1
100.0,1,7,28,0,1,1
100.0,0,11,9,1,1,1
100.0,1,8,4,1,1,1
100.0,0,7,17,1,1,1
100.0,1,28,17,1,1,1
100.0,1,40,18,1,1,1
100.0,1,16,31,1,1,1
100.0,1,9,23,0,1,1
100.0,1,41,17,0,1,1
100.0,1,10,55,1,1,1
100.0,0,19,12,0,1,1
100.0,1,5,13,1,1,1
100.0,1,20,41,0,1,1
100.0,1,34,16,1,1,1
100.0,1,12,12,1,1,1
100.0,1,7,14,1,1,1
100.0,1,35,29,1,1,1
100.0,1,18,14,0,1,1
100.0,1,5,12,0,1,1
100.0,0,12,12,0,1,1
100.0,1,26,38,1,1,1
100.0,1,3,25,1,1,1
100.0,1,30,128,1,1,1
100.0,1,11,22,1,1,1
100.0,0,14,7,0,1,1
100.0,1,5,3,1,1,1
100.0,1,1,15,1,1,1
100.0,1,32,69,1,1,1
100.0,1,94,21,1,1,1
100.0,1,16,12,1,1,1
100.0,1,14,26,1,1,1
100.0,1,9,7,0,1,1
100.0,0,9,13,1,1,1
100.0,1,18,9,1,1,1
100.0,1,24,28,1,1,1
100.0,1,10,2282,0,1,1
100.0,0,4,9,0,1,1
100.0,1,23,42,1,1,1
100.0,1,19,14,1,1,1
100.0,1,40,61,0,1,1
100.0,0,2,1,1,1,1
100.0,1,4,34,1,1,1
100.0,1,10,30,1,1,1
100.0,1,9,11,0,1,1
100.0,1,64,15,0,1,1
100.0,1,7,18,1,1,1
100.0,1,41,50,1,1,1
100.0,1,17,116,1,1,1
100.0,0,10,2,0,1,1
100.0,1,27,20,0,1,1
100.0,1,9,45,1,1,1
100.0,0,6,7,0,1,1
100.0,1,44,16,1,1,1
100.0,0,13,23,0,1,1
100.0,1,40,27,1,1,1
100.0,1,14,26,1,1,1
100.0,0,19,6,0,1,1
100.0,1,22,31,0,1,1
100.0,1,9,35,1,1,1
100.0,1,24,28,1,1,1
100.0,1,5,17,0,1,1
100.0,1,15,7,1,1,1
100.0,0,3,3,0,1,1
100.0,1,14,31,1,1,1
100.0,1,60,42,1,1,1
100.0,0,2,20,0,1,1
100.0,0,2,4,1,1,1
100.0,1,5,23,1,1,1
100.0,1,12,40,1,1,1
100.0,1,10,8,1,1,1
100.0,1,5,35,0,1,1
100.0,1,23,31,1,1,1
100.0,1,6,45,1,1,1
100.0,1,30,9,0,1,1
100.0,1,4,62,1,1,1
100.0,1,15,11,1,1,1
100.0,1,20,7,1,1,1
100.0,0,11,11,1,1,1
100.0,1,17,35,1,1,1
100.0,0,4,1,1,1,1
100.0,0,1,5,1,1,1
100.0,1,23,29,1,1,1
100.0,1,7,59,1,1,1
100.0,0,7,24,1,1,1
100.0,1,72,191,1,1,1
100.0,0,8,76,0,1,1
100.0,1,62,88,1,1,1
100.0,1,12,21,1,1,1
100.0,0,0,0,0,0,0
100.0,1,24,33,1,1,1
100.0,1,22,9,0,1,1
100.0,1,32,48,0,1,1
100.0,1,36,68,1,1,1
100.0,0,0,0,0,0,0
100.0,1,18,94,1,1,1
100.0,1,17,32,0,1,1
100.0,0,15,164,1,1,1
100.0,1,25,19,1,1,1
100.0,1,15,47,1,1,1
100.0,1,32,29,1,1,1
100.0,1,18,47,1,1,1
100.0,1,56,142,1,1,1
100.0,1,22,32,1,1,1
100.0,1,39,220,1,1,1
100.0,0,48,100,1,1,1
100.0,0,8,20,1,1,1
100.0,0,2,2,1,1,1
100.0,1,64,178,1,1,1
100.0,1,13,26,0,1,1
100.0,1,43,63,1,1,1
100.0,1,33,17,0,1,1
100.0,1,22,5,0,1,1
100.0,1,15,38,1,1,1
100.0,1,24,22,1,1,1
100.0,1,16,41,1,1,1
100.0,0,17,11,1,1,1
100.0,0,48,15,0,1,1
100.0,0,5,5,0,1,1
100.0,0,0,0,0,0,0
100.0,1,30,39,0,1,1
100.0,1,56,67,1,1,1
100.0,1,14,13,0,1,1
100.0,1,46,116,1,1,1
100.0,1,23,44,1,1,1
100.0,1,70,100,1,1,1
100.0,1,11,22,1,1,1
100.0,1,7,43,1,1,1
100.0,0,7,0,1,1,1
100.0,1,22,25,1,1,1
100.0,1,52,4,1,1,1
100.0,1,12,38,1,1,1
100.0,1,24,44,1,1,1
100.0,0,9,39,1,1,1
100.0,0,1,6,0,1,1
100.0,1,7,24,1,1,1
100.0,1,33,112,0,1,1
100.0,1,9,22,1,1,1
100.0,0,4,11,1,1,1
100.0,1,9,12,1,1,1
100.0,0,2,0,1,1,1
100.0,0,19,3,0,1,1
100.0,1,44,44,1,1,1
100.0,1,24,51,1,1,1
100.0,1,17,75,1,1,1
100.0,1,23,4,0,1,1
100.0,1,6,31,0,1,1
100.0,1,9,79,0,1,1
100.0,0,0,0,0,0,0
100.0,1,12,38,1,1,1
100.0,1,10,53,1,1,1
100.0,1,32,37,1,1,1
100.0,1,58,204,1,1,1
100.0,1,34,36,1,1,1
100.0,1,10,23,1,1,1
100.0,1,28,25,1,1,1
100.0,1,13,14,1,1,1
100.0,1,2,17,1,1,1
100.0,1,9,7,1,1,1
100.0,1,9,34,1,1,1
100.0,1,16,53,1,1,1
100.0,1,66,52,1,1,1
100.0,1,57,54,1,1,1
100.0,1,22,39,0,1,1
100.0,1,11,7,0,1,1
100.0,1,13,156,1,1,1
100.0,1,4,312,0,1,1
100.0,1,6,8,0,1,1
100.0,1,19,43,1,1,1
100.0,1,17,16,1,1,1
100.0,0,1,1,0,1,1
35.47008547,0,0,0,0,1,0
35.47008547,0,0,0,0,1,0
35.47008547,0,0,0,0,1,0
35.47008547,0,0,0,0,1,0
40.65934066,0,0,0,0,0,0
41.16652578,0,0,0,0,0,0
45.40598291,0,0,0,0,1,0
45.40598291,0,0,0,1,1,0
45.40598291,0,0,0,0,1,0
46.12244898,0,0,0,0,0,0
47.9338843,0,0,0,0,0,0
48.72727273,0,0,0,0,0,0
49.70414201,0,6,2,0,1,0
51.27272727,0,0,0,0,0,0
51.27272727,0,0,0,0,0,0
51.63636364,0,0,0,0,0,0
52.36363636,0,0,0,0,0,0
53.81818182,0,0,0,0,0,0
53.84615385,0,0,0,0,1,0
53.84615385,0,0,0,0,1,0
54.01521555,0,2,3,0,0,0
54.54545455,0,0,0,0,0,0
54.54545455,0,0,0,0,0,0
55.0617284,0,0,0,0,0,0
56.19834711,0,0,0,0,0,0
57.02479339,0,0,0,0,1,0
57.02479339,0,0,0,0,0,0
57.03703704,0,0,0,0,0,0
57.3964497,0,0,0,0,0,0
57.3964497,0,0,0,0,0,0
57.3964497,0,0,0,0,0,0
57.3964497,0,0,0,0,0,0
57.5308642,0,0,0,0,0,0
57.5308642,0,0,0,0,0,0
57.68707483,0,0,0,0,0,0
57.85123967,0,0,0,0,1,0
57.85123967,0,0,0,0,1,0
57.85123967,0,0,0,0,1,0
58.54545455,0,3,0,0,0,0
58.54545455,0,2,1,0,0,0
58.65384615,0,1,0,0,1,0
58.90909091,0,0,0,0,0,0
59.01234568,0,0,0,0,0,0
59.63636364,0,0,0,0,0,0
59.63636364,0,0,0,0,0,0
59.93589744,0,1,0,0,1,0
60.0,0,0,0,0,0,0
60.01690617,0,0,0,0,0,0
60.36363636,0,2,1,0,0,0
60.36363636,0,0,0,0,0,0
60.72727273,0,0,0,0,0,0
61.09090909,0,0,0,0,0,0
61.09090909,0,6,0,0,0,0
61.09090909,0,4,0,0,0,0
61.09090909,0,1,0,0,0,0
61.09090909,0,1,0,0,0,0
61.09090909,0,0,0,0,0,0
61.21794872,0,5,0,0,1,0
61.33333333,0,0,0,0,0,0
61.36939983,0,0,0,0,0,0
61.45454545,0,0,0,0,0,0
61.45454545,0,0,0,0,0,0
61.45454545,0,0,0,0,0,0
61.70752325,0,4,2,0,0,0
61.70798898,0,0,0,0,1,0
61.81818182,0,0,0,0,0,0
61.81818182,0,0,0,0,0,0
62.07264957,0,0,0,0,1,0
62.18181818,0,0,0,0,0,0
62.90909091,0,0,0,0,0,0
62.99319728,0,0,0,0,0,0
63.27272727,0,0,0,0,0,0
63.27272727,0,0,0,0,0,0
63.27272727,0,0,0,0,0,0
63.27272727,0,0,0,0,0,0
63.27272727,0,0,0,0,0,0
63.63636364,0,0,0,0,0,0
63.63636364,0,0,0,0,0,0
63.63636364,0,0,0,0,0,0
64.0,0,2,0,0,0,0
64.24344886,0,0,0,0,0,0
64.36363636,0,0,0,0,0,0
64.36363636,0,0,0,0,0,0
64.36363636,0,0,0,0,0,0
64.69135802,0,0,0,0,0,0
64.91969569,0,0,0,1,0,0
64.91969569,0,0,0,0,0,0
65.18518519,0,3,0,0,0,0
65.38461538,0,0,0,0,0,0
65.56473829,0,0,0,0,0,0
65.57823129,0,0,0,0,0,0
65.5982906,0,0,0,0,1,0
65.81196581,0,0,0,0,0,0
65.84022039,0,0,0,0,0,0
66.23931624,0,7,2,1,1,0
66.39118457,0,0,0,0,0,0
66.39118457,0,0,0,0,0,0
66.39118457,0,0,0,0,0,0
66.39118457,0,0,0,0,0,0
66.45299145,0,0,0,0,0,0
66.66666667,0,0,0,0,0,0
66.66666667,0,0,0,0,0,0
66.66666667,0,0,0,0,0,0
66.66666667,0,0,0,0,0,0
67.16049383,0,0,0,0,0,0
67.21763085,0,0,0,0,0,0
67.27272727,0,0,0,0,0,0
67.27272727,0,0,0,0,0,0
67.65432099,0,0,0,0,0,0
68.14814815,0,0,0,0,0,0
68.36363636,0,0,0,0,0,0
68.36363636,0,0,0,0,0,0
68.64197531,0,0,0,0,0,0
68.64197531,0,0,0,0,0,0
68.72727273,0,0,0,0,0,0
68.72727273,0,0,0,0,0,0
68.72727273,0,0,0,0,0,0
68.72727273,0,0,0,0,0,0
68.72727273,0,0,0,0,0,0
68.72727273,0,0,0,0,0,0
68.8034188,0,0,0,0,1,0
69.09090909,0,0,0,0,0,0
69.13580247,0,0,0,0,0,0
69.13580247,0,0,0,0,0,0
69.13580247,0,1,0,0,0,0
69.13580247,0,0,0,0,0,0
69.45454545,0,0,0,0,0,0
69.45454545,0,0,0,0,0,0
69.45454545,0,0,1,0,0,0
69.45454545,0,0,0,0,0,0
69.45454545,0,0,0,0,0,0
69.45454545,0,0,0,0,0,0
69.45454545,0,0,0,0,0,0
69.45454545,0,0,0,0,0,0
69.45454545,0,0,0,0,0,0
69.45454545,0,0,1,0,0,0
69.45454545,0,0,0,0,0,0
69.45454545,0,0,0,0,0,0
69.45454545,0,0,0,0,0,0
69.45454545,0,0,0,0,0,0
69.62962963,0,0,0,0,0,0
69.81818182,0,0,0,0,0,0
69.81818182,0,0,0,0,0,0
69.81818182,0,1,0,0,0,0
69.81818182,0,0,0,0,0,0
70.18181818,0,0,0,0,0,0
70.18181818,0,0,0,0,0,0
70.34013605,0,0,0,0,0,0
70.54545455,0,0,0,0,0,0
70.54545455,0,0,0,0,0,0
70.54545455,0,0,0,0,0,0
70.54545455,0,0,0,0,0,0
70.61728395,0,0,0,0,0,0
70.61728395,0,0,0,0,0,0
70.61728395,0,1,0,0,0,0
70.88435374,0,0,0,0,0,0
70.90909091,0,0,0,0,0,0
70.90909091,0,0,0,0,0,0
70.90909091,0,0,0,0,0,0
70.90909091,0,0,0,0,0,0
70.90909091,0,4,0,1,0,0
70.90909091,0,1,4,0,0,0
70.90909091,0,1,0,0,0,0
71.07438017,0,0,0,0,1,0
71.11111111,0,0,1,0,0,0
71.11111111,0,0,0,0,0,0
71.25950972,0,0,0,0,0,0
71.27272727,1,0,3,1,0,0
71.27272727,0,0,0,0,0,0
71.27272727,0,0,0,0,0,0
71.27272727,0,1,0,0,0,0
71.27272727,0,0,0,0,0,0
71.27272727,0,0,0,0,0,0
71.27272727,0,0,0,0,0,0
71.27272727,0,0,0,0,0,0
71.34986226,0,0,0,0,1,0
71.63636364,0,0,0,0,0,0
71.63636364,0,0,0,0,0,0
71.63636364,0,0,0,0,0,0
71.63636364,0,1,0,0,0,0
71.63636364,0,0,0,0,0,0
71.63636364,0,0,0,0,0,0
71.63636364,0,0,0,0,0,0
71.63636364,0,0,0,0,0,0
71.90082645,0,1,0,0,1,0
71.90082645,0,1,0,0,1,0
71.90082645,0,1,0,0,1,0
71.90082645,0,1,0,0,1,0
72.36363636,0,3,0,0,0,0
72.36363636,0,0,0,0,0,0
72.36363636,0,0,0,0,0,0
72.36363636,0,0,0,0,0,0
72.36363636,0,0,0,0,0,0
72.45179063,0,1,0,0,1,0
72.45179063,0,1,0,0,1,0
73.00275482,0,0,4,0,0,0
73.09090909,0,0,0,0,0,0
73.09090909,0,0,0,0,0,0
73.09090909,0,0,0,0,0,0
73.45454545,0,0,0,0,0,0
73.45454545,0,0,0,0,0,0
73.45454545,0,0,0,0,0,0
73.45454545,0,0,0,0,0,0
73.45454545,0,0,0,0,0,0
73.45454545,0,0,0,0,0,0
73.45454545,0,0,0,0,0,0
73.45454545,0,0,0,0,0,0
73.45454545,0,0,1,0,0,0
73.81818182,0,0,0,0,0,0
73.81818182,0,0,0,0,0,0
74.25213675,0,0,0,0,1,0
74.38016529,0,0,0,0,0,0
74.38016529,0,0,0,0,1,0
74.89316239,0,0,0,0,1,0
74.93112948,0,0,0,0,0,0
75.0,0,0,0,0,0,0
75.30864198,0,3,4,1,0,0
75.30864198,0,1,0,0,0,0
75.40152156,0,0,0,0,0,0
